id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
175863758	SALES_RESIDENTIAL	Over 50's Lifestyle Opportunity	$245,000	2018-10-03 06:30:37		63 Banksia Drive	Symonston	ACT	2609	-35.3466646	149.1539355	HOUSE	188615	Agent	McIntyre Property	Kellie Chalker-Hall	2	1	1	0	0	
175860413	SALES_RESIDENTIAL	Three Bedroom Separate Title Home in Central Locale	$480,000	2018-10-03 00:32:10		2 Secretary Street	Bonner	ACT	2914	-35.1596371	149.1352348	HOUSE	535149	Agent	inStyle Estate Agents	Alexander Anlezark	3	1	2	5.5	237	
175862826	SALES_RESIDENTIAL	Ambassadorial Chancery or Executive Resort Home - Investment Opportunity	$4,100,000+	2018-10-03 04:58:53		4 Berbet Street	O'Malley	ACT	2606	-35.3506371	149.1149166	HOUSE	103535	Agent	Kolak Living Pty Ltd	Gabe Kolak	7	7	9	5	1480.7	
174440143	SALES_RESIDENTIAL	Building your dream home facing onto a Park	$400,000-$729,900	2017-10-11 13:00:00	2018-10-04 03:03:40	(no street name provided)	Taylor	ACT	2913	-35.1695542	149.1055413	HOUSE_AND_LAND_PACKAGE	5403	Agent	Independent Gungahlin	Jane Yang	4	2	2	6	450	['FAMILY_ROOM', 'RUMPUS_ROOM', 'STUDY']
175887866	SALES_RESIDENTIAL	INVESTORS BARGAIN - 3BR ENSUITE UNIT/TOWNHOUSE ON FLEMINGTON ROAD	$449,900	2018-10-09 02:54:38		3/11 Wimmera Street	Harrison	ACT	2914	-35.1996184	149.1505542	UNIT	191105	PrivateLister	Private Lister		3	2	2	6	7077	
175873808	SALES_RESIDENTIAL	Land for Sale - Block 1 Section 16 Throsby	$470,000	2018-10-09 05:12:21		Throsby - 73 Bettong Avenue	Throsby	ACT	2914	-35.1937487929807	149.164197315785	LAND	699043	Agent	Suburban Land Agency	Noah Shafron		0	0			
175873779	SALES_RESIDENTIAL	Land for Sale - Block 28 Section 53 Throsby	$490,000	2018-10-09 03:40:06		Throsby - 10 Koala Close	Throsby	ACT	2914	-35.1937487929807	149.164197315785	LAND	699043	Agent	Suburban Land Agency	Noah Shafron		0	0			
175873778	SALES_RESIDENTIAL	Land for Sale - Block 19 Section 16 Throsby	$500,000	2018-10-09 03:39:56		Throsby - 44 Perunga Rise	Throsby	ACT	2914	-35.1937487929807	149.164197315785	LAND	699043	Agent	Suburban Land Agency	Noah Shafron		0	0			
175873777	SALES_RESIDENTIAL	Land for Sale - Block 3 Section 10 Throsby	$530,000	2018-10-09 03:40:19		Throsby - 3 Perunga Rise	Throsby	ACT	2914	-35.1937487929807	149.164197315785	LAND	699043	Agent	Suburban Land Agency	Noah Shafron		0	0			
175873817	SALES_RESIDENTIAL	Land for Sale - Block 2 Section 10 Throsby	$560,000	2018-10-09 05:12:52		Throsby - 5 Perunga Rise	Throsby	ACT	2914	-35.1937487929807	149.164197315785	LAND	699043	Agent	Suburban Land Agency	Noah Shafron		0	0			
