id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
175716164	SALES_RESIDENTIAL	Nearing Completion - Custom Architect Designed Homes	By Negotiation	2018-09-01 07:41:54		(no street name provided)	Throsby	ACT	2914	-35.1968775	149.1660229	HOUSE	380	Builder	Pavilion Homes	Sales Display Home	4	4	2	6		['CENTRAL_HEAT', 'NEW_CONSTRUCTION', 'RUMPUS_ROOM', 'STUDY', 'SWIMMING_POOL']
175497070	SALES_RESIDENTIAL	Outstanding Investment in Central Civic Location	$330,000	2018-09-10 00:54:11		27/28 West Row	City	ACT	2601	-35.2791401	149.1281572	APARTMENT	552729	Agent	Rod Meates Property	Rod Meates	1	1	0	6	0	['BODY_CORPORATE']
175690479	SALES_RESIDENTIAL	House and Land Packages Now Available in North Wright	$854,490	2018-09-10 06:03:56		10 Neville Gare Street	Wright	ACT	2611	-35.3176290036757	149.032947995594	HOUSE_AND_LAND_PACKAGE	103535	Agent	Kolak Living Pty Ltd	Billy Chen	4	3	2		500	
175772091	SALES_RESIDENTIAL	Neat 1 Bedroom Unit	$195,000	2018-09-11 05:49:35		4/8 Davison Street	Crestwood	NSW	2620	-35.3436609	149.216631	UNIT	115	Agent	Elders Queanbeyan - Jerrabomberra - Googong	Jon Stumbles	1	1	1			['BODY_CORPORATE', 'OFF_STREET_PARKING']
175777652	SALES_RESIDENTIAL	Investor's pick with a fixed term lease and high gross return	$449,000+	2018-09-12 00:13:13		14/138 Flemington Road	Harrison	ACT	2914	-35.2054048	149.1489721	APARTMENT	539	Agent	LJ Hooker Gungahlin	Shan Gao	4	2	2	6	0	
175774343	SALES_RESIDENTIAL	471 m2 block of land close to reserve	$450,000+	2018-09-12 12:19:43		3 Marron Way	Throsby	ACT	2914	-35.189345	149.1661034	LAND	450767	Builder	YC Building	Yong Cheng		0	0		471	
175788958	SALES_RESIDENTIAL	One of the last 1 bedroom opportunities at Midnight!	$379,900	2018-09-14 00:30:32		626/92 Northbourne Avenue	Braddon	ACT	2612	-35.272854	149.130862	APARTMENT	5402	Agent	Independent Inner North & City	Adrian Stroh	1	1	1	6		
175760370	SALES_RESIDENTIAL	Exceptional views are just the beginning	$480,000-$515,000	2018-09-14 04:04:08		Ivy - Type 2G, 15 Irving Street	Woden	ACT	2606	-35.3370895559476	149.086270685835	APARTMENT	513247	Agent	Independent	Robert Potts	2	2	2	5		
175803949	SALES_RESIDENTIAL	OWNERS INSTRUCTIONS ARE TO SELL - ALL OFFERS WILL BE CONSIDERED	$289,000+	2018-09-18 06:11:33		5/177 Badimara Street	Fisher	ACT	2611	-35.35809	149.0567393	TOWNHOUSE	210176	Agent	LJ Hooker Weston Creek	Jane Kusetic	2	1	1	3.5	0	
175814027	SALES_RESIDENTIAL	Neat 1 Bedroom Unit	$159,500	2018-09-20 05:51:36		16/124 Henderson Road	Crestwood	NSW	2620	-35.3427912	149.2169901	UNIT	115	Agent	Elders Queanbeyan - Jerrabomberra - Googong	Jon Stumbles	1	1	1			['BODY_CORPORATE', 'OFF_STREET_PARKING']
