id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
175605395	SALES_RESIDENTIAL	Best investment property on offer	$330,000	2018-08-01 01:10:38		212/1 Mouat Street	Lyneham	ACT	2602	-35.2485434	149.1327576	APARTMENT	93	Agent	LJ Hooker Belconnen	Robert Murphy	1	1	1	6	0	
175606417	SALES_RESIDENTIAL	Hill Top Views In Nicholls	$689,000 +	2018-08-01 01:42:07		2 Wallaby Place	Nicholls	ACT	2913	-35.1962181	149.1049381	HOUSE	563089	Agent	Harcourts Belconnen	Kostya Logvinov	4	2	2	5.5	426	
175605606	SALES_RESIDENTIAL	Expansive residence, large block backing reserve with views to Mount Arawang	By Negotiation	2018-07-31 14:02:58		36 Fisken Crescent	Kambah	ACT	2902	-35.3726131	149.0410056	HOUSE	689615	PrivateLister	Private Lister		5	3	2	2.5	1432.6	
175536785	SALES_RESIDENTIAL	A sunny northern aspect directly overlooking the park in North Wright	$1,053,990	2018-08-02 00:41:43		(no street name provided)	Wright	ACT	2611	-35.3176290036757	149.032947995594	HOUSE_AND_LAND_PACKAGE	103535	Agent	Kolak Living Pty Ltd	Billy Chen	5	3	2	6	582	
175624269	SALES_RESIDENTIAL	Renovators dream	Price on request	2018-08-05 14:00:00		23 Moonbi Crescent	Isabella Plains	ACT	2905	-35.431544	149.0996241	HOUSE	883084	Agent	McGrath Woden	Benjamin James	4	2	2	3.5	0	
175629152	SALES_RESIDENTIAL	Stylish and Spacious with a Parkland Position in Molonglo Valley	$945,990+	2018-08-08 04:27:34		(no street name provided)	Wright	ACT	2611	-35.31927593	149.03359491	HOUSE_AND_LAND_PACKAGE	103535	Agent	Kolak Living Pty Ltd	Billy Chen	4	2	2		540	
175642319	SALES_RESIDENTIAL	Old Kingston living in a brand-new development	$650,000+	2018-08-09 02:36:54		25/29 Dawes Street	Kingston	ACT	2604	-35.3171339	149.143556	APARTMENT	539	Agent	LJ Hooker Gungahlin	Troy Thompson	3	2	2	7.5	0	
175642079	SALES_RESIDENTIAL	Modern Lifestyle & Perfect Location	Enquire Today	2018-08-09 02:21:12		713/25 Edinburgh Avenue	City	ACT	2601	-35.2849101	149.1225765	APARTMENT	409367	Agent	Crowthers	Charles Crowther	1	1	1	6	0	
175654689	SALES_RESIDENTIAL	Premium Block With Spectacular Views	$590,000 +	2018-08-13 04:11:06		36 Ada Norris Avenue	Denman Prospect	ACT	2611	-35.30349	149.020793	LAND	563089	Agent	Harcourts Belconnen	Mohammed Islam		0	0		599	
175653763	SALES_RESIDENTIAL	"""The George Apartments"" - Stunning 2 Bedroom, 2 Level Apartment In Boutique Complex"	$630,000+	2018-08-16 00:35:30		5/52 MacLeay Street	Turner	ACT	2612	-35.2667064	149.1287757	HOUSE	166096	Agent	Paul & Robyn Sutton Properties	Paul Sutton	2	2	2	5.5		
