id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
175874092	SALES_RESIDENTIAL	Infinite Views	$749,000+	2018-10-05 01:29:03	2018-11-01 00:19:54	424/1 Anthony Rolfe Avenue	Gungahlin	ACT	2912	-35.181994	149.1299195	APARTMENT	572	Agent	LJ Hooker Dickson	Ryan Hedley	3	3	3	4.5	0	['SWIMMING_POOL']
175777796	SALES_RESIDENTIAL	Live Here and Enjoy Your Trendy Two Bedroom Terrace	$489,000	2018-09-11 14:00:00	2018-11-01 22:09:12	131/1 Rowland Rees Crescent	Greenway	ACT	2900	-35.417367	149.0611372	TOWNHOUSE	535149	Agent	inStyle Estate Agents	Ante Vatavuk	2	2	2	7.5	26043	
175997002	SALES_RESIDENTIAL	"""Howitt Place"" overlooking over Beautiful Howitt Street"	$500,000	2018-11-01 21:22:06		40/10-12 Howitt Street	Kingston	ACT	2604	-35.3162152	149.1436466	APARTMENT	63	Agent	Maloney's Property	Moira Maloney	2	1	1	4.5	0	
175950174	SALES_RESIDENTIAL	MOVE INTO YOUR NEW HOME TODAY!	$569,950-$569,971	2018-11-01 20:41:09		1 Forsyth Place	Charnwood	ACT	2615	-35.2001769	149.0289828	DUAL_OCCUPANCY	59265	Agent	Simplicity Real Estate	Simon Piedrafita	3	2	2	6	802	['FAMILY_ROOM', 'NEW_CONSTRUCTION', 'STUDY']
175979103	SALES_RESIDENTIAL	SECURE YOUR NEW HOME TODAY IN THIS TREED SUBURB	$1,039,995-$1,079,995	2018-11-01 20:41:35		10 Jefferis Street	Torrens	ACT	2607	-35.368565	149.0870686	DUAL_OCCUPANCY	59265	Agent	Simplicity Real Estate	Simon Piedrafita	4	3	2	6	1009	['FAMILY_ROOM', 'NEW_CONSTRUCTION']
175999821	SALES_RESIDENTIAL	Oversized Apartment	$472,000+	2018-11-05 22:29:01		14/40 Philip Hodgins Street	Wright	ACT	2611	-35.3175469	149.0342703	APARTMENT	306715	Agent	Cream Residential	Mark Higgins	2	2	2	6	21170	['DINING_ROOM', 'SWIMMING_POOL']
176015906	SALES_RESIDENTIAL	Large 1 Bedroom Apartment	$210,000 - $230,000	2018-11-06 23:52:25		41/86 Derrima Road	Queanbeyan	NSW	2620	-35.342827	149.2220992	UNIT	135415	Agent	Ray White Queanbeyan/Jerrabomberra	Ben Mills	1	1	1		52	
175999147	SALES_RESIDENTIAL	Inner City Lifestyle - Live here in 2020!	$357,000+	2018-11-08 06:20:28		Embark - 1 Bedroom	Lyneham	ACT	2602	-35.2576541734516	149.132058315434	APARTMENT	510357	Agent	JWLand	Chloe Sun	1	1	1	6		
176005096	SALES_RESIDENTIAL	Light rail, ANU, Schools, City = Convenient Living	$462,000+	2018-11-08 06:29:00		Embark - 2 Bedroom	Lyneham	ACT	2602	-35.2576541734516	149.132058315434	APARTMENT	510357	Agent	JWLand	Chloe Sun	2	2	2	6		
176019187	SALES_RESIDENTIAL	Picture Perfect Low-Maintenance Living in Moncrieff	$495,000	2018-11-07 13:42:42		52 Bronhill Street	Moncrieff	ACT	2914	-35.1580762	149.1125644	HOUSE	692953	Agent	Lease and etc	Otise Ouyang	3	3	1	5.5	153	
175999153	SALES_RESIDENTIAL	Step into your landmark address	$510,000-$530,000	2018-11-08 08:34:13		Ivy - Type 2J, 15 Irving Street	Woden	ACT	2606	-35.3370895559476	149.086270685835	APARTMENT	513247	Agent	Independent	Robert Potts	2	2	2	5		
176022559	SALES_RESIDENTIAL	Spacious new family home in popular Throsby	$820,000	2018-11-08 03:41:23		16 Potoroo Street	Throsby	ACT	2914	-35.187772	149.1619717	HOUSE	33	Agent	Sadil Quinlan	Marc Sadil	4	3	2	6.5	0	
176028436	SALES_RESIDENTIAL	Perfect for a first home buyer or investor!	$330,000+	2018-11-09 03:22:56		Braybrooke Street	Bruce	ACT	2617	-35.24331274	149.10078901	APARTMENT	6125	Agent	Colliers International Canberra	Leon Buchanan	1	1	1	5.5		
175203132	SALES_RESIDENTIAL	Inspection by appointment	$615,000	2018-11-09 01:27:17		EnsÅ� - 4 Bedroom Town Villa	Moncrieff	ACT	2914	-35.1566584072999	149.117373439188	TOWNHOUSE	698063	Agent	Living Design Projects	Theo Koutsikamanis	4	2	2	6		['BODY_CORPORATE', 'CENTRAL_HEAT', 'NEW_CONSTRUCTION']
176005066	SALES_RESIDENTIAL	Spacious Inner City Living - Live here in 2020!	$693,000+	2018-11-09 03:51:56		Embark - 3 Bedroom	Lyneham	ACT	2602	-35.2576541734516	149.132058315434	APARTMENT	510357	Agent	JWLand	Chloe Sun	3	2	2	6		
176030049	SALES_RESIDENTIAL	Strong yielding investment, $64,343 gross return in FY17/18	$890,000+	2018-11-09 04:11:01		804/19 Marcus Clarke Street	Acton	ACT	2601	-35.2851644	149.1248959	APARTMENT	84655	Agent	McGrath Estate Agents Gungahlin	Mick Barlow	2	2	2	5	0	
175942146	SALES_RESIDENTIAL	Dropped by $15,000 - motivated vendors	$419,000+	2018-11-12 23:13:43		10/33 Eastlake Parade	Kingston	ACT	2604	-35.3124313	149.1463688	APARTMENT	50	Agent	PURNELL	Nick Purnell	1	1	1	6	5309	['BODY_CORPORATE', 'CORE_AREA']
176048366	SALES_RESIDENTIAL	Rented until July 2020 for $385pw!	$300,000+	2018-11-14 02:53:01		11/37 Chandler Street	Belconnen	ACT	2617	-35.2389341	149.0705191	APARTMENT	5399	Agent	Independent Belconnen	Sam Buchanan	1	1	1	6	7709	
175902984	SALES_RESIDENTIAL	One to View	$649,000+	2018-10-12 01:32:16	2018-11-14 02:22:47	35 Mentone View	Conder	ACT	2906	-35.453022	149.0950726	HOUSE	572	Agent	LJ Hooker Dickson	Ryan Hedley	4	2	2	3.5	677	
171396401	SALES_RESIDENTIAL	Move In Now - Live on the Quiet Side of the Foreshore	By Negotiation	2015-11-25 13:00:00	2018-11-13 21:46:08	28/11 Kerridge Street	Kingston	ACT	2604	-35.3131584	149.1498364	APARTMENT	380	Builder	Pavilion Homes	KEES Verar	2	1	1	6	2475	['BODY_CORPORATE', 'NEW_CONSTRUCTION', 'OFF_STREET_PARKING', 'SWIMMING_POOL']
176048557	SALES_RESIDENTIAL	2 Bedroom Plus STUDY. Single Level.	$449,900	2018-11-14 13:19:38		East Gate - 2 bedroom with multi purpose room apartment	Denman Prospect	ACT	2611	-35.3037232596419	149.032078372012	APARTMENT	3250	Agent	LJ Hooker Project Marketing	James Herbert	2	2	2	7		['BODY_CORPORATE', 'NEW_CONSTRUCTION', 'STUDY']
